longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1991,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1990,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1989,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1988,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1987,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1986,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1985,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1984,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1983,0
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2022,11800
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2021,12000
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2020,12200
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2019,12600
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2018,13000
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2017,13500
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2016,14000
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2015,14600
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2014,15300
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2013,16500
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2012,17900
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2011,19500
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2010,21200
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2009,22600
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2008,23900
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2007,24400
140.0592831,39.7990339,3,秋田,秋田県　秋田市下新城中野字街道端西４１番外,_,783,_,W,_,10,20,2,0,市道,東,65,_,_,_,農家住宅の中に一般住宅が混在する住宅地域,追分,1400,2中専,_,市街化,0,_,_,60,200,-1.7,2006,25000
